jee_main_score,jee_advanced_score,class_12_percent,daily_study_hours,family_income,peer_pressure_level,admission_taken,dropout
49.57,92.68,74.93,4.7,Low,Low,No,1
68.56,32.02,71.78,9.5,Mid,High,No,0
60.19,72.62,61.87,4.6,Mid,Low,Yes,0
100.0,100.0,74.23,2.8,Mid,Medium,Yes,0
69.54,70.51,87.65,2.2,Low,Low,Yes,0
73.72,92.41,85.03,7.0,Mid,Medium,Yes,0
79.72,55.93,77.32,2.8,Low,Medium,No,1
72.61,65.49,86.12,5.8,High,Medium,No,0
95.73,66.54,64.4,3.1,High,Medium,No,0
63.28,30.52,71.75,2.0,High,Medium,Yes,0
74.72,47.31,78.96,5.7,Low,High,No,1
61.61,48.45,73.7,3.2,Mid,Medium,Yes,0
53.52,79.15,72.53,5.4,High,High,No,0
63.44,79.95,62.99,5.5,High,Low,Yes,0
71.48,71.18,54.19,5.6,Mid,Low,Yes,0
65.99,79.19,83.18,4.0,High,High,Yes,0
62.31,63.37,77.43,5.9,High,High,No,0
52.31,85.23,84.02,2.7,Mid,Low,No,0
70.84,66.14,70.63,0.0,Low,High,Yes,1
50.93,66.93,67.87,5.9,Low,High,Yes,0
82.64,61.75,75.07,4.8,High,Medium,Yes,0
73.15,76.95,83.54,3.3,High,Low,Yes,0
51.59,59.26,72.69,1.6,Low,High,Yes,1
67.67,81.62,83.02,0.4,High,High,Yes,1
61.47,47.89,64.94,4.6,Low,High,No,1
76.47,48.42,73.39,7.8,High,Medium,No,0
90.77,77.0,74.3,4.2,High,Low,Yes,0
45.75,64.58,87.26,3.8,Low,Low,No,1
73.61,58.74,77.08,4.5,Mid,High,No,0
69.76,80.24,92.46,8.9,High,High,No,0
81.4,56.28,61.52,6.0,High,Medium,No,0
74.98,62.8,76.3,2.6,Mid,High,No,0
61.47,88.39,76.79,4.6,High,High,No,0
67.53,90.63,81.2,5.2,Mid,Medium,No,0
60.86,91.16,66.87,2.4,Mid,High,Yes,0
87.06,61.49,91.84,6.0,Low,Low,No,1
72.3,85.69,75.13,2.9,Mid,Low,Yes,0
98.62,50.82,64.13,1.5,Low,Low,No,1
71.15,51.49,74.84,4.7,Low,Medium,No,1
62.08,28.39,71.87,4.3,Low,Medium,Yes,0
50.81,92.77,100.0,4.5,High,Low,Yes,0
46.76,52.18,85.5,3.0,High,Low,No,0
49.82,63.98,75.5,3.2,Mid,Medium,No,0
75.74,51.43,73.88,6.8,Low,High,Yes,0
79.12,77.12,84.51,5.4,High,High,No,0
49.86,59.99,84.99,2.6,High,Medium,No,0
84.53,45.12,50.0,0.6,Mid,Low,No,0
65.24,73.07,81.43,2.7,High,Medium,Yes,0
74.06,43.06,75.28,4.8,High,Low,No,0
94.57,52.6,61.89,3.2,High,Medium,No,0
84.56,32.29,83.8,3.1,High,Medium,Yes,0
68.24,43.22,97.46,3.3,High,Medium,No,0
59.52,68.86,80.57,4.4,High,Medium,No,0
41.87,34.57,86.0,6.1,Mid,Medium,No,0
61.93,42.3,93.04,4.5,Low,Medium,No,1
69.04,65.96,66.7,4.6,High,Low,No,0
58.18,57.3,56.42,4.1,Low,Low,Yes,0
70.16,97.87,81.57,3.5,Mid,High,Yes,0
73.08,95.34,72.52,6.3,Mid,Medium,Yes,0
68.85,52.11,61.26,6.0,Low,High,Yes,0
62.9,74.91,74.22,8.6,Low,High,No,1
74.36,77.99,82.28,5.7,Mid,Medium,No,0
78.19,56.44,73.51,3.5,High,Medium,No,0
56.73,42.07,67.13,2.7,Low,High,No,1
91.75,65.8,72.76,6.4,Low,High,No,1
70.62,63.23,74.81,2.9,High,Medium,Yes,0
72.26,59.03,55.71,6.1,Low,Medium,No,1
81.92,73.08,73.57,3.0,High,Medium,No,0
75.27,53.99,61.56,5.2,Mid,Low,No,0
85.34,47.57,81.59,2.4,Low,High,Yes,0
76.02,67.75,59.39,6.1,High,High,No,0
63.43,72.18,85.13,2.0,High,High,Yes,0
77.06,47.17,70.91,5.0,Mid,Low,Yes,0
55.99,80.85,69.57,4.1,Low,High,No,1
73.52,37.67,77.94,4.7,High,Medium,No,0
71.53,56.75,66.34,3.7,Low,Low,Yes,0
69.09,61.87,77.79,3.7,High,High,Yes,0
70.2,55.82,67.68,4.8,Low,Low,No,1
45.65,56.96,69.43,2.5,Low,Low,No,1
64.32,95.94,79.05,2.5,High,Medium,Yes,0
73.3,52.39,63.61,3.8,High,Low,Yes,0
74.24,100.0,62.36,3.7,Low,Medium,No,1
57.61,72.99,77.48,2.5,Low,Medium,No,1
89.72,67.47,74.73,6.3,Mid,High,Yes,0
59.87,73.62,76.69,3.8,High,Medium,Yes,0
85.57,100.0,78.28,4.0,Low,High,Yes,0
77.98,50.1,75.57,1.8,Low,High,Yes,1
62.95,48.07,81.08,8.6,High,High,No,0
96.85,53.92,75.97,9.4,Low,Medium,No,1
55.29,66.51,54.93,2.9,Low,High,No,1
84.87,38.39,57.52,7.0,Mid,Medium,Yes,0
86.01,66.36,94.28,4.3,Mid,Medium,No,0
62.61,93.1,75.0,7.7,High,High,No,0
91.49,68.42,84.5,5.2,High,Medium,Yes,0
68.5,61.32,71.54,4.7,High,High,Yes,0
76.04,56.11,74.42,0.0,Mid,High,Yes,1
75.64,80.38,70.47,2.7,Mid,High,Yes,0
70.12,52.79,99.66,4.5,Mid,Low,Yes,0
83.35,95.54,77.53,4.9,Low,Medium,No,1
83.11,96.93,69.65,2.1,Mid,Low,Yes,0
47.52,70.11,58.48,3.0,Mid,Low,No,0
90.26,65.82,94.74,5.6,High,Medium,No,0
48.73,82.49,73.37,1.7,Mid,Medium,Yes,0
86.46,83.52,82.44,4.8,Mid,High,No,0
87.77,53.1,83.56,7.0,Low,Low,Yes,0
56.73,57.58,70.37,5.3,Mid,Medium,No,0
66.25,44.84,81.72,5.2,High,High,No,0
56.52,72.55,68.96,0.5,Low,Medium,No,1
68.99,76.67,65.1,2.9,Mid,Medium,Yes,0
67.69,44.4,86.64,8.6,Mid,High,No,0
82.92,58.72,73.42,3.3,Mid,Medium,No,0
90.34,44.44,80.19,7.0,Low,High,No,1
91.54,51.62,79.11,3.3,Low,Low,No,1
64.13,74.82,81.38,3.9,Mid,High,No,0
69.07,54.26,59.43,5.5,High,Medium,Yes,0
48.43,61.19,69.15,4.7,Mid,Low,Yes,0
60.72,39.96,71.76,5.3,Low,Low,No,1
85.51,68.99,66.69,2.9,Low,High,No,1
94.62,65.29,79.29,2.2,Low,High,No,1
54.72,54.34,86.87,2.7,High,High,No,0
63.71,62.98,88.45,3.4,Mid,Low,No,0
71.63,68.88,71.61,4.0,Mid,High,Yes,0
75.92,52.96,77.92,6.6,Low,Medium,No,1
60.67,42.38,79.46,4.7,Mid,Low,Yes,0
77.94,94.89,81.21,5.5,High,High,Yes,0
65.37,55.87,66.22,4.8,High,Low,Yes,0
71.8,64.45,93.21,2.3,Mid,Medium,No,0
79.65,82.17,84.27,4.5,Mid,Medium,Yes,0
72.09,100.0,84.53,4.8,Mid,Medium,No,0
65.89,46.09,87.03,6.0,Mid,High,Yes,0
70.47,73.2,80.34,2.4,Mid,High,No,0
70.76,54.68,64.73,0.4,Mid,Low,Yes,0
66.82,57.38,73.61,4.9,Low,High,Yes,0
68.38,54.48,58.49,5.2,Low,Low,No,1
94.38,47.99,79.15,4.1,Low,High,No,1
79.85,65.34,73.31,4.6,High,Medium,Yes,0
67.86,42.41,74.59,6.3,High,High,No,0
81.76,81.15,87.04,3.6,High,High,Yes,0
67.33,66.88,70.43,3.9,High,High,Yes,0
88.42,72.76,72.48,4.7,Low,Medium,No,1
77.17,58.54,75.22,2.1,Mid,Low,No,0
70.5,60.12,56.6,4.2,Mid,High,No,0
78.27,70.6,72.34,4.4,Mid,Medium,No,0
50.01,47.38,50.14,7.8,High,High,Yes,0
56.23,60.27,69.14,3.9,Low,High,Yes,0
55.29,52.25,83.55,4.9,Mid,Medium,Yes,0
74.0,51.75,79.47,6.3,High,High,No,0
96.26,32.24,69.05,2.8,High,High,Yes,0
100.0,87.43,75.41,7.3,High,High,No,0
80.93,55.02,64.25,8.0,Mid,High,Yes,0
79.01,84.61,74.98,4.4,Low,High,No,1
46.79,83.1,100.0,3.4,Mid,Medium,Yes,0
64.4,45.42,93.46,7.8,Low,Medium,No,1
60.97,48.59,75.53,6.1,Low,High,No,1
63.31,100.0,76.6,4.7,Mid,High,Yes,0
69.65,94.01,65.2,7.4,Mid,Low,No,0
65.39,65.5,66.98,7.1,High,Medium,No,0
44.29,70.12,78.62,3.8,High,High,Yes,0
82.47,55.91,69.75,5.0,Mid,Low,Yes,0
56.98,72.92,84.04,5.7,Mid,Medium,No,0
75.35,54.53,90.7,4.6,Low,Low,Yes,0
100.0,33.48,78.33,1.7,Low,Low,Yes,0
59.13,44.86,76.02,2.6,High,High,No,0
36.58,66.34,58.19,1.8,Low,High,Yes,1
68.0,47.9,82.48,5.5,Mid,Medium,Yes,0
87.41,64.92,63.56,2.1,Low,Low,Yes,0
99.42,48.81,70.82,4.9,Low,Low,Yes,0
54.79,53.48,84.6,8.2,Low,High,No,1
78.95,79.65,85.3,7.4,Mid,Medium,Yes,0
65.49,69.96,70.33,0.8,High,High,No,1
70.52,65.85,70.91,1.9,Low,Medium,Yes,0
100.0,80.06,68.01,2.9,Mid,Low,Yes,0
50.96,73.69,63.02,2.2,Low,Medium,No,1
75.55,89.15,68.65,1.2,Low,Low,Yes,0
78.55,58.64,58.87,4.5,Mid,Medium,Yes,0
87.2,59.13,81.83,5.9,Low,High,No,1
73.37,45.18,78.95,6.4,Mid,High,Yes,0
76.31,59.14,80.61,3.6,High,High,Yes,0
66.52,81.44,65.46,4.0,Low,Medium,No,1
75.77,86.8,63.05,5.2,Mid,Low,Yes,0
67.2,81.36,75.54,4.3,Low,High,Yes,0
80.7,37.29,75.64,6.1,Low,Medium,Yes,0
66.83,83.33,73.53,5.4,Low,Medium,No,1
77.28,36.58,72.11,3.7,Mid,High,Yes,0
71.59,80.37,92.11,0.8,Mid,High,No,1
87.76,60.12,79.26,7.5,Mid,High,No,0
71.28,77.24,94.71,3.1,High,High,No,0
47.18,44.68,87.69,5.2,Low,Medium,No,1
89.67,84.74,92.03,0.7,Mid,Low,No,0
59.32,42.56,64.26,4.5,Low,Low,Yes,0
62.85,55.3,80.93,4.7,Low,Medium,No,1
63.66,50.03,70.68,4.8,Low,Low,No,1
91.24,37.93,58.37,10.0,Mid,Medium,Yes,0
42.1,67.51,89.96,3.2,High,Medium,Yes,0
100.0,94.9,72.06,6.1,High,Medium,No,0
86.78,100.0,64.45,5.5,High,Low,No,0
75.13,67.55,70.85,3.1,High,Medium,No,0
71.23,83.87,67.04,6.1,Mid,Medium,Yes,0
76.0,69.71,68.06,4.2,High,High,Yes,0
79.3,73.98,72.78,6.3,High,High,No,0
81.03,60.53,92.31,8.4,Mid,Low,No,0
79.78,69.12,68.34,4.8,Mid,High,Yes,0
73.25,74.6,91.59,3.9,Low,High,No,1
69.24,56.74,83.49,6.6,Low,High,Yes,0
69.88,64.76,78.96,7.3,High,Medium,No,0
69.27,65.07,82.48,2.7,Low,High,No,1
87.87,79.22,75.14,3.6,Mid,Low,No,0
80.31,48.94,87.86,5.9,Low,Medium,Yes,0
30.83,65.18,80.67,4.2,Low,Low,Yes,0
81.18,96.59,58.35,2.6,Mid,Low,No,0
74.73,84.62,77.96,5.6,High,Low,No,0
71.74,87.59,82.84,5.8,Low,Low,Yes,0
66.56,66.39,72.11,3.8,Low,Low,No,1
87.74,71.14,76.26,4.6,High,High,No,0
85.27,82.04,68.87,3.3,Low,High,Yes,0
61.18,90.96,61.22,2.3,High,Low,No,0
77.7,34.77,59.5,3.5,Mid,Low,No,0
58.4,44.95,59.63,4.6,Mid,High,Yes,0
52.69,86.95,81.69,1.5,High,Low,Yes,0
63.23,61.57,50.1,3.7,Mid,High,No,0
84.07,55.25,68.34,4.7,Mid,Low,Yes,0
85.34,45.93,67.34,6.9,Mid,Low,Yes,0
79.18,57.12,72.18,3.9,Mid,Medium,Yes,0
82.15,43.56,56.44,2.0,Mid,Low,Yes,0
79.23,99.46,79.04,4.1,Mid,Medium,Yes,0
63.02,65.64,62.27,3.4,Low,Low,No,1
78.05,65.07,86.32,5.6,Low,Medium,No,1
83.21,75.41,68.78,3.8,Low,High,Yes,0
82.56,81.4,74.04,0.0,Mid,Low,Yes,0
88.64,81.13,75.04,10.0,Low,High,No,1
81.92,83.18,77.44,4.8,High,Medium,No,0
76.92,55.91,75.37,4.7,High,Medium,No,0
86.98,61.23,70.73,1.4,High,Medium,Yes,0
71.63,78.3,78.43,1.6,Low,Medium,No,1
59.65,57.56,79.66,4.3,Mid,High,No,0
69.72,65.92,67.35,5.2,High,Medium,Yes,0
61.57,72.38,79.26,5.9,Low,Low,Yes,0
62.55,78.56,86.92,5.0,Low,Medium,No,1
69.98,37.56,82.06,2.1,Mid,High,Yes,0
60.91,77.44,84.32,0.0,Mid,High,Yes,1
67.69,62.26,76.72,4.3,Low,Low,Yes,0
45.49,77.32,65.64,3.4,Mid,High,No,0
74.99,78.43,66.9,2.0,Mid,Medium,No,0
72.02,91.73,78.2,6.2,Mid,Low,No,0
60.56,87.66,84.43,1.3,Mid,Low,No,0
81.23,87.55,100.0,5.7,Mid,High,No,0
85.13,89.1,84.82,1.7,Low,Low,No,1
49.49,70.66,63.3,4.8,High,Medium,Yes,0
61.32,66.51,67.33,6.4,Low,Medium,No,1
61.23,79.97,97.79,3.8,Low,High,No,1
58.84,77.71,72.86,7.9,Low,Medium,No,1
83.61,61.05,75.48,8.3,Low,Medium,Yes,0
69.29,72.48,65.4,5.0,Low,High,Yes,0
68.3,65.44,90.65,5.6,Mid,Medium,No,0
43.95,52.34,80.0,6.6,High,High,Yes,0
80.9,86.65,67.25,5.6,Mid,High,Yes,0
54.65,66.88,65.06,5.4,High,High,No,0
72.84,98.78,78.07,3.5,Low,Low,Yes,0
75.88,39.99,75.44,1.1,Low,Medium,Yes,0
91.05,57.09,83.32,1.7,Low,Medium,No,1
53.68,66.52,80.47,9.3,Low,Medium,Yes,0
29.73,84.2,72.36,5.1,Low,High,Yes,0
74.57,72.39,69.56,4.0,Low,High,No,1
97.21,70.97,73.4,7.0,Low,Medium,No,1
89.35,47.96,69.49,3.0,High,Medium,Yes,0
74.94,47.49,73.7,5.7,Low,Medium,Yes,0
65.12,71.16,75.16,4.7,Low,Medium,No,1
83.3,44.17,66.02,5.4,Low,Low,Yes,0
58.37,57.49,81.31,3.8,High,High,Yes,0
78.67,74.01,71.3,2.6,High,Low,Yes,0
79.08,50.28,66.58,2.9,Low,Medium,Yes,0
86.84,91.69,71.48,2.9,Mid,High,No,0
100.0,85.58,77.42,4.5,High,Low,No,0
77.49,40.86,75.83,1.4,Low,Low,No,1
64.87,51.08,79.22,2.0,High,High,Yes,0
71.64,29.43,83.98,4.8,Mid,Low,Yes,0
47.23,53.48,88.05,4.2,Low,Medium,No,1
62.27,78.26,77.85,4.9,High,Low,Yes,0
66.27,59.38,64.31,4.4,Mid,Low,No,0
64.66,73.37,72.31,9.5,High,Medium,No,0
74.13,41.64,64.96,4.8,High,Medium,Yes,0
60.49,78.77,91.97,3.7,Low,Low,Yes,0
87.69,57.12,94.87,4.7,Low,Medium,No,1
72.0,66.19,81.5,6.5,High,High,Yes,0
71.87,64.51,83.58,4.4,Mid,High,No,0
67.41,45.66,77.51,5.9,Low,Medium,Yes,0
74.17,47.55,78.66,5.3,High,Medium,No,0
83.55,81.48,59.03,3.9,High,High,Yes,0
59.86,72.38,74.26,4.7,Low,High,Yes,0
62.79,82.8,66.19,7.7,Low,Low,Yes,0
67.75,71.19,77.81,5.0,High,Low,No,0
53.16,68.29,74.4,2.5,Low,Low,No,1
60.53,38.38,94.47,3.9,High,Low,Yes,0
65.33,61.67,84.17,0.3,Mid,High,Yes,1
84.24,65.56,77.85,4.8,Low,High,Yes,0
75.68,97.25,72.33,7.1,Low,High,Yes,0
74.71,76.99,91.76,1.8,High,Medium,No,0
83.91,90.58,74.7,4.8,Low,High,Yes,0
70.08,75.56,78.32,6.5,Mid,Medium,Yes,0
77.47,54.62,75.42,6.7,High,Medium,No,0
70.55,67.87,70.96,7.1,Mid,Medium,Yes,0
75.72,69.78,75.37,0.8,Mid,Low,Yes,0
63.84,50.97,55.38,5.5,Mid,Medium,Yes,0
37.86,59.85,59.52,1.5,Mid,High,No,1
70.12,62.71,78.5,2.5,High,High,Yes,0
91.92,91.69,90.68,6.1,Low,High,Yes,0
84.97,32.71,78.48,4.8,Mid,High,No,0
85.52,85.29,67.8,6.0,Mid,High,No,0
89.31,51.01,60.57,2.6,High,High,Yes,0
73.24,44.05,82.85,7.4,Mid,Medium,No,0
74.76,84.88,69.33,5.9,Mid,High,No,0
63.35,77.71,81.43,6.3,Mid,Medium,No,0
67.57,86.07,78.9,2.3,Mid,Low,Yes,0
80.62,78.81,79.78,6.8,Low,High,Yes,0
88.85,98.96,75.34,3.9,Mid,Low,No,0
70.05,74.94,78.84,3.3,High,Low,No,0
65.7,63.5,73.81,5.8,Low,Low,Yes,0
72.01,71.49,68.65,5.7,High,High,Yes,0
80.42,85.9,65.37,2.8,Low,Medium,Yes,0
51.79,53.53,51.15,8.6,Low,Low,Yes,0
39.85,55.57,73.19,8.1,Mid,High,No,0
64.29,61.06,90.19,5.7,Mid,Medium,No,0
54.91,32.33,82.3,5.4,High,Low,Yes,0
64.89,68.21,77.28,5.2,Low,High,Yes,0
69.93,35.82,67.66,1.4,Low,Medium,No,1
65.65,66.85,84.97,4.7,Mid,Medium,Yes,0
92.33,79.84,73.81,4.7,Low,High,No,1
76.57,58.37,90.75,3.3,Mid,Low,Yes,0
76.21,92.83,65.19,3.9,Mid,High,Yes,0
80.71,42.63,67.5,0.0,High,Low,Yes,0
56.06,85.06,66.53,2.3,Mid,High,No,0
86.55,76.8,60.18,6.3,Mid,Medium,No,0
70.94,38.54,65.63,8.0,Low,Medium,No,1
81.39,100.0,76.03,2.6,High,Medium,No,0
56.99,64.98,67.88,4.9,High,Medium,Yes,0
50.25,51.96,50.0,6.7,High,Medium,Yes,0
83.45,43.49,85.74,3.5,Mid,High,No,0
77.27,62.48,58.16,5.9,High,High,No,0
59.37,63.96,80.89,4.4,Mid,High,No,0
59.82,67.64,75.31,6.9,Mid,Low,Yes,0
87.76,61.24,96.17,1.9,Mid,Low,Yes,0
55.35,76.13,84.97,2.3,Mid,Medium,No,0
95.0,59.8,69.95,5.1,High,Medium,No,0
59.39,35.04,67.98,4.7,High,Medium,No,0
80.94,63.61,90.03,4.4,Low,Low,Yes,0
67.4,28.12,60.24,5.7,High,Low,Yes,0
80.44,71.66,76.91,2.6,Low,High,Yes,0
64.38,50.33,73.69,1.8,High,Low,No,0
69.72,68.61,71.57,3.5,High,Medium,Yes,0
72.57,87.03,78.54,3.7,High,High,Yes,0
57.97,50.82,76.9,3.9,Mid,Low,Yes,0
82.37,82.98,79.57,7.0,High,High,Yes,0
64.82,59.07,76.39,6.0,High,Low,No,0
68.8,94.05,79.18,5.6,Low,Low,Yes,0
58.08,60.16,75.93,4.9,High,Low,Yes,0
36.13,52.55,68.41,3.6,Mid,Medium,No,0
69.33,77.0,75.04,2.8,High,Low,Yes,0
100.0,59.03,67.86,2.1,Low,Medium,No,1
82.98,52.54,67.2,3.1,High,High,No,0
71.73,58.35,71.64,4.4,High,Low,Yes,0
68.32,65.29,73.81,2.2,Low,Medium,Yes,0
72.31,87.47,75.35,4.8,High,Medium,Yes,0
79.66,35.05,84.16,4.1,Low,High,No,1
55.47,66.37,70.02,3.7,Low,High,No,1
87.6,76.0,76.97,6.8,Mid,High,No,0
82.02,69.1,76.18,0.0,Mid,Low,No,0
82.05,86.96,68.91,3.7,Low,Low,Yes,0
78.14,64.81,75.74,0.0,Mid,High,Yes,1
72.27,63.05,85.03,5.0,Mid,Low,No,0
81.42,75.48,76.87,6.0,Low,Medium,Yes,0
80.29,67.59,77.27,1.8,High,Medium,No,0
67.04,59.75,67.95,2.1,High,Low,Yes,0
63.97,74.26,94.69,1.1,High,Low,No,0
73.43,55.56,68.52,4.6,Mid,Medium,No,0
93.69,56.22,58.32,3.8,Mid,Medium,No,0
54.65,57.55,83.6,3.9,High,Low,Yes,0
51.45,87.65,73.85,3.8,Low,Low,Yes,0
74.31,14.46,71.97,2.6,Low,High,No,1
72.71,72.33,69.54,6.8,Low,High,No,1
74.43,66.55,93.72,5.0,Mid,Low,No,0
75.42,39.11,78.55,2.1,High,Medium,Yes,0
68.88,70.96,80.5,3.1,Low,Low,No,1
92.86,73.61,76.63,2.8,High,Medium,Yes,0
49.59,75.43,77.7,7.3,High,Low,Yes,0
60.4,23.57,88.99,5.9,Mid,Low,No,0
70.55,87.86,72.49,4.2,Low,Medium,Yes,0
49.0,54.2,60.43,7.9,Mid,Medium,No,0
69.54,76.99,83.68,7.4,High,Low,No,0
95.26,77.86,79.97,4.0,High,Medium,Yes,0
72.29,51.97,76.08,3.7,High,Medium,Yes,0
75.23,76.57,79.71,3.8,Low,Low,Yes,0
54.36,59.83,71.29,2.6,Low,High,Yes,0
63.37,32.86,75.21,8.0,Low,High,Yes,0
66.75,84.68,73.68,2.5,High,Medium,Yes,0
67.55,53.6,69.09,6.2,High,Low,Yes,0
89.94,52.33,86.89,5.9,Low,Medium,No,1
79.81,59.55,60.88,3.9,High,Low,Yes,0
56.44,70.36,98.61,8.1,High,High,No,0
75.45,65.08,83.77,1.4,High,High,Yes,1
78.98,74.77,57.22,4.3,Low,High,Yes,0
87.96,44.57,72.76,3.5,Mid,Medium,No,0
94.13,54.12,73.31,6.4,Mid,High,No,0
57.79,64.14,78.92,5.2,Mid,High,No,0
60.65,96.37,65.11,1.0,Low,Medium,No,1
54.39,64.18,75.32,7.0,High,Low,Yes,0
68.72,83.36,73.79,5.5,Mid,High,Yes,0
78.53,66.62,67.62,2.4,Mid,Low,No,0
85.82,58.26,66.23,3.8,Low,Low,Yes,0
70.94,62.05,84.19,1.9,High,Medium,Yes,0
67.52,63.31,58.03,4.2,High,Low,No,0
74.12,75.66,79.78,4.8,Low,Low,No,1
60.31,87.99,82.98,3.8,Mid,Medium,Yes,0
100.0,71.75,72.81,3.6,High,Low,No,0
49.49,84.99,75.52,1.3,High,High,Yes,1
74.59,50.56,86.63,5.2,Mid,Medium,No,0
100.0,59.37,67.95,0.7,Low,Medium,Yes,0
72.1,54.41,68.98,4.6,Mid,Medium,No,0
69.34,71.03,70.05,0.9,High,High,No,1
67.0,60.26,86.65,4.6,Low,Low,No,1
69.47,77.68,87.92,4.5,Mid,Low,No,0
91.22,51.1,61.04,5.3,Mid,Low,Yes,0
41.03,66.69,85.06,6.2,Low,High,Yes,0
93.47,76.99,83.19,6.6,High,Low,Yes,0
52.06,32.96,90.54,1.3,Low,Low,Yes,0
68.27,99.95,78.85,4.4,Low,High,No,1
65.99,61.47,74.56,8.5,High,High,Yes,0
80.24,33.6,86.45,4.7,Mid,Low,No,0
49.63,68.53,81.99,2.8,Low,High,Yes,0
78.47,66.54,97.45,4.3,Low,High,No,1
100.0,64.69,84.59,3.7,Mid,High,Yes,0
52.92,81.86,76.54,2.1,High,Medium,No,0
74.66,77.96,63.26,6.2,Mid,Medium,Yes,0
62.73,70.77,69.19,5.7,Mid,Low,No,0
77.96,73.2,60.64,1.8,Low,Low,No,1
72.27,64.33,72.85,4.3,Low,High,Yes,0
63.02,94.41,84.26,3.4,High,Low,Yes,0
78.83,42.33,74.96,1.3,Low,Medium,No,1
97.26,68.23,85.22,1.7,Mid,Low,Yes,0
69.33,67.04,78.38,2.0,Mid,Low,Yes,0
82.08,79.01,70.97,4.4,High,Medium,No,0
53.89,52.5,75.88,3.6,Low,Medium,No,1
58.61,38.1,79.72,2.6,Low,High,No,1
78.61,68.51,76.39,3.7,High,High,Yes,0
92.78,70.5,76.51,6.0,High,High,Yes,0
76.98,89.83,67.31,5.2,Low,Low,No,1
67.62,45.67,70.67,6.5,High,Low,Yes,0
71.99,84.48,97.58,4.0,Mid,Low,Yes,0
54.49,100.0,87.28,7.7,High,Medium,Yes,0
80.46,59.96,60.26,5.2,Mid,Low,No,0
84.35,45.34,51.33,3.5,Mid,Medium,Yes,0
65.67,59.49,75.76,4.7,Mid,Low,Yes,0
65.42,66.22,83.93,2.0,Low,Low,No,1
75.72,75.02,69.8,3.9,Mid,Medium,Yes,0
65.89,56.54,85.22,5.4,High,Medium,No,0
71.07,90.88,75.6,5.7,Mid,Medium,Yes,0
100.0,48.17,73.37,3.7,Low,High,Yes,0
68.54,38.17,82.56,10.0,Low,High,No,1
66.98,83.71,69.68,4.2,Low,Low,No,1
62.93,29.61,72.13,1.1,Low,Low,No,1
82.42,62.73,81.7,6.9,High,Low,Yes,0
69.46,100.0,74.69,5.7,Low,High,Yes,0
62.91,65.81,94.09,5.0,High,Low,No,0
90.5,48.07,81.94,3.6,Low,Medium,No,1
91.87,65.08,81.29,5.3,Low,Medium,Yes,0
63.59,65.19,74.5,7.7,High,High,Yes,0
45.87,68.57,83.75,4.9,Mid,Medium,No,0
86.11,76.6,71.77,1.6,High,Medium,Yes,0
62.42,49.37,77.82,0.0,Mid,Low,No,0
83.07,93.0,65.84,5.3,High,Medium,Yes,0
44.42,69.92,85.39,2.5,Mid,Medium,Yes,0
84.5,77.63,77.91,4.3,Low,High,Yes,0
55.04,55.95,94.83,2.9,Mid,Medium,Yes,0
82.23,86.58,98.92,2.7,Mid,Medium,Yes,0
72.2,61.89,82.63,3.0,Low,Low,No,1
58.64,70.44,75.68,3.2,Low,Low,No,1
66.3,51.07,65.54,6.1,Mid,Low,No,0
81.61,50.05,84.05,5.6,Mid,High,No,0
73.48,77.01,77.1,2.1,High,Low,No,0
80.18,58.9,80.38,2.4,Low,Medium,No,1
99.67,52.34,92.3,5.3,Low,High,Yes,0
50.1,55.71,66.76,6.6,Low,Medium,No,1
94.64,77.18,65.76,6.6,High,Medium,Yes,0
73.46,55.94,72.64,2.5,High,Low,No,0
59.42,64.12,83.21,6.5,Mid,High,No,0
53.38,66.24,80.55,0.9,High,High,No,1
69.35,35.32,66.04,4.1,High,Low,Yes,0
84.9,42.46,82.57,5.5,High,High,Yes,0
70.21,71.38,62.99,0.3,Low,Medium,Yes,0
93.16,54.21,66.62,8.7,Mid,High,No,0
51.68,82.91,73.85,7.2,High,Medium,No,0
71.83,81.47,69.47,5.8,High,High,Yes,0
54.47,77.51,83.9,2.6,High,High,No,0
77.09,95.12,77.86,4.4,Low,Low,No,1
84.42,64.67,92.66,6.1,Mid,Low,No,0
66.11,76.38,72.53,2.3,Mid,High,No,0
35.54,56.65,73.78,4.1,High,Medium,No,0
74.79,100.0,87.1,6.3,Mid,Low,Yes,0
78.11,97.74,74.09,1.5,Low,Low,Yes,0
77.66,66.19,89.94,5.2,High,Low,No,0
89.3,72.19,80.41,1.0,Mid,High,No,1
57.01,87.75,51.47,2.6,High,Medium,Yes,0
81.52,63.65,86.78,3.5,Low,Medium,No,1
88.7,55.49,84.13,5.5,High,High,No,0
47.1,79.98,84.51,3.1,Low,Medium,No,1
76.48,67.26,55.89,4.8,High,Low,No,0
64.94,68.93,68.37,3.1,High,Medium,No,0
70.86,52.65,69.11,3.4,Mid,Low,No,0
76.87,38.52,66.59,7.0,Mid,Low,Yes,0
65.18,69.78,92.42,2.2,Low,High,Yes,0
62.54,80.48,74.88,6.0,Low,Low,No,1
72.48,62.39,74.63,4.5,Low,Medium,Yes,0
56.78,88.98,80.52,3.3,Mid,Medium,No,0
56.8,54.74,80.69,2.1,High,Medium,Yes,0
81.51,49.12,50.0,2.2,Low,Medium,No,1
55.92,64.92,68.54,3.0,High,Medium,Yes,0
81.33,64.68,60.87,4.2,High,Low,No,0
